"apcp_sf1_1","apcp_sf2_1","apcp_sf3_1","apcp_sf4_1","apcp_sf5_1","dlwrf_s1_1","dlwrf_s2_1","dlwrf_s3_1","dlwrf_s4_1","dlwrf_s5_1","dswrf_s1_1","dswrf_s2_1","dswrf_s3_1","dswrf_s4_1","dswrf_s5_1","pres_ms1_1","pres_ms2_1","pres_ms3_1","pres_ms4_1","pres_ms5_1","pwat_ea1_1","pwat_ea2_1","pwat_ea3_1","pwat_ea4_1","pwat_ea5_1","spfh_2m1_1","spfh_2m2_1","spfh_2m3_1","spfh_2m4_1","spfh_2m5_1","tcdc_ea1_1","tcdc_ea2_1","tcdc_ea3_1","tcdc_ea4_1","tcdc_ea5_1","tcolc_e1_1","tcolc_e2_1","tcolc_e3_1","tcolc_e4_1","tcolc_e5_1","tmax_2m1_1","tmax_2m2_1","tmax_2m3_1","tmax_2m4_1","tmax_2m5_1","tmin_2m1_1","tmin_2m2_1","tmin_2m3_1","tmin_2m4_1","tmin_2m5_1","tmp_2m_1_1","tmp_2m_2_1","tmp_2m_3_1","tmp_2m_4_1","tmp_2m_5_1","tmp_sfc1_1","tmp_sfc2_1","tmp_sfc3_1","tmp_sfc4_1","tmp_sfc5_1","ulwrf_s1_1","ulwrf_s2_1","ulwrf_s3_1","ulwrf_s4_1","ulwrf_s5_1","ulwrf_t1_1","ulwrf_t2_1","ulwrf_t3_1","ulwrf_t4_1","ulwrf_t5_1","uswrf_s1_1","uswrf_s2_1","uswrf_s3_1","uswrf_s4_1","uswrf_s5_1","salida"
"red","low","low",0,NA,"high",343.554892800071,"high","high",366.135753284801,0,94.5454545454545,NA,497.272727272727,"blue","medium","medium","medium","medium",101746.941761364,23.3949715007435,25.1941243951971,"blue",28.0090907703746,28.5454547188499,0.00685851428319107,0.0089807477356358,NA,0.0105527273633263,"medium",0.0518181818452748,"low","low",0.0218181816691702,0.00636363622139801,"low",NA,"low","low","low","high",292.11689342152,"high",297.590795343572,"high","high","high","high",NA,"high","high",0,"high","high","high",289.458310213956,NA,NA,"high",292.627219460227,0,"green","high","medium","medium",238.097305297852,"medium",247.793157404119,"medium","medium",0,"low",60.8181818181818,"low","low",13855500
"red","low","low",0.0436363638463345,NA,"medium",330.816422895952,"high","high",395.731939142401,0,110,NA,361.818181818182,"red","medium","medium","medium","medium",101221.738636364,26.6664525812322,25.5537501248446,"blue",25.657752643932,NA,0.00734304086389867,0.00973454549569975,NA,0.0111589376729998,"medium",0.00272727266631343,"low","low",0.0890909084542231,0.191818185827949,"low",0.00995454540349204,"low","low","low","high",291.795412930575,"high",296.298373135653,"high","high","high","high",295.510900324041,"high","high",NA,"high","high","high",289.084689053622,NA,NA,"medium",293.577875310724,0,"green","medium","medium","medium",266.335612903942,"high",275.210038618608,"high","high",0,"low",59.9090909090909,"low","low",9676500
"blue","medium","high",8.36727278882807,NA,"high",364.344868053089,"high","medium",356.4951171875,0,10,NA,72.7272727272727,"red","medium","medium","medium","medium",101758.2734375,33.1272725191983,32.1138253645463,"blue",31.0529426227916,31.6818681196733,0.00976388554342768,0.00852465206249194,NA,0.00790176743810827,"low",1.57545456019315,"high","medium",1.4518181735819,0.884545450860804,"high",2.34956363114444,"medium","high","medium","high",287.724761962891,"medium",285.564200661399,"medium","high","high","high",285.028153852983,"medium","high",0,"medium","medium","medium",287.766326904297,286.035636208274,NA,"medium",284.950392289595,0,"blue","medium","medium","medium",138.029019442472,"low",141.155148592862,"low","low",0,"low",3.72727272727273,"low","low",998400
"red","low","low",4.60454546321522,NA,"high",373.595264781605,"high","medium",355.985348788175,0,20,NA,440.909090909091,"blue","medium","medium","medium","medium",101559.350852273,30.3764535730535,28.4172749952836,"blue",26.2909091602672,29.3181818181818,0.00952872837131674,0.0102282245220108,NA,0.0109973073175008,"medium",0.626363629644567,"low","low",0.0599999995055524,0.4872727221386,"low",0.333718180656433,"low","low","low","medium",287.97338589755,"medium",292.610878684304,"medium","high","high","high",NA,"medium","high",0,"medium","medium","medium",286.300467751243,NA,NA,"medium",288.243627374822,0,"blue","medium","medium","medium",212.76870172674,"medium",207.684352527965,"medium","medium",0,"low",19.1818181818182,"low","low",5382600
"red","low","low",0.318181818181818,NA,"high",373.590878573331,"high","high",360.918565229936,NA,26.3636363636364,NA,419.090909090909,"red","medium","medium","medium","medium",101975.008522727,31.1596471613104,32.2181816101074,"blue",29.3737926483154,20.6482752019709,0.0102159064263105,0.0104599999771877,NA,0.0106560624289242,"low",0.371818180788647,"low","low",0.0890909101475369,0.0145454543896697,"low",0.428499999371442,"low","low","low","high",288.723180597479,"medium",293.91303877397,"medium","high","high","high",291.72236772017,"medium","high",0,"medium","medium","medium",287.470200972124,NA,292.014620694247,"medium",288.183632590554,NA,"green","medium","medium","medium",210.787508877841,"high",250.226017345082,"high","high",0,"low",18.6363636363636,"low","low",8233500
"red","low","low",0,0,"low",227.209442138672,"low","low",243.728573885831,0,120,NA,640,"blue","high","high","high","high",102878.639914773,4.43015063892711,3.48951543461193,"red",3.91818185286088,NA,0.00217748115855184,0.00218551724471829,NA,0.00252181822857396,"low",0,"low","low",0,0,"low",0.000545454538289712,"low","low","low","medium",280.082672119141,"medium",284.856259432706,"medium","medium","medium","medium",NA,"medium","medium",0,"medium","medium","medium",277.823722145774,280.866979425604,286.928785844283,"medium",278.639334938743,NA,"blue","medium","medium","medium",254.026865178888,"medium",253.01142467152,"high","high",0,"medium",80,"low","low",17169300
"red","low","low",0,NA,"low",229.725185047496,"low","low",273.690634987571,0,111.818181818182,NA,620,"blue","medium","medium","medium","medium",101929.957386364,3.26363641565496,5.72727272727273,"red",9.38181816447865,9.57332385670055,0.00161959230899811,0.00212090911174362,NA,0.00384918170642446,"low",0,"low","low",0,0.00181818177754229,"low",0.000118181819164998,"low","low","low","medium",280.128392999822,"medium",288.858071067116,"medium","medium","medium","medium",287.02852006392,"medium","medium",NA,"medium","medium","medium",274.271367853338,NA,289.160319935192,"medium",282.362579345703,0,"blue","medium","medium","medium",249.654997392134,"medium",252.710433959961,"high","high",NA,"medium",NA,"low","low",16436700
"red","low","low",0,NA,"medium",254.572598544034,"medium","medium",286.516288063743,0,110,NA,620,"blue","medium","medium","medium","medium",102033.071732955,7.49828733097423,6.87272726405751,NA,NA,NA,0.00295586424710398,0.00368649457496676,NA,0.00567181810567325,"low",0.000909090888771144,"low","low",0,0,"low",NA,"low","low","low","medium",283.427706631747,"medium",292.217512650923,"medium","medium","medium","medium",290.194768732244,"medium","medium",0,"medium","medium","medium",277.324978915128,284.5598116788,293.175997647372,"medium",284.527765447443,0,"blue","medium","medium","medium",252.500815651634,"high",262.534515380859,"high","high",0,"low",75.0909090909091,"low","low",15861300
"red","low","low",0,NA,"medium",316.437819047408,"medium","medium",335.947581898082,NA,76.3636363636364,NA,570.909090909091,"blue","medium","medium","medium","medium",102410.6875,13.4059565284035,14.3551539507779,"red",16.9183542078192,NA,0.00885774813253771,0.00955818170173602,NA,0.0108489835296165,"medium",0.0109090906652537,"low","low",0.00181818177754229,0,"low",0.0297636363485997,"low","low","low","medium",288.796317360618,"medium",295.048359264027,"medium","high","high","high",293.559204101562,"medium","high",0,"medium","medium","medium",285.065007990057,289.597450949929,296.319130637429,"medium",289.636496803977,0,"blue","medium","medium","medium",273.094732111151,"high",279.500646417791,"high","high",0,"low",57.3636363636364,"low","low",14513700
"red","low","low",0.00363636355508458,NA,"high",391.457364169034,"high","medium",354.849589954723,0,29.0909090909091,NA,555.454545454545,"blue","medium","medium","high","high",102696.382102273,23.4072584672408,22.6694344607267,"blue",22.6391169808128,21.4279738339511,0.0115407540208914,0.0116398853503845,NA,0.0112236371602524,"medium",0.0754545456306501,"low","low",0.00818181799894029,0,"low",0.07059999989261,"low","low","low","high",291.186820290305,"high",296.971629749645,"high","high","high","high",295.467620849609,"high","high",0,"high","high","high",289.641684792259,291.623551802202,298.47685657848,"high",290.672637939453,0,"green","medium","medium","medium",273.603490656072,"high",268.542660799893,"high","high",0,"low",36.4545454545455,"low","low",12300600
"red","low","low",0.00363636355508458,NA,"medium",313.386807528409,"medium","medium",345.454545454545,0,90,NA,570,"blue","medium","medium","medium","medium",102402.040482955,19.2200691916726,19.3057824915106,"red",20.1730717745694,19.4876937866211,0.008635576560416,0.00903648756105791,NA,NA,"medium",0,"low","low",0,0,"low",0.000281818183959165,"low","low","low","high",290.456800981001,"high",297.35097434304,"high","high","high","high",NA,"medium","high",0,"high","high","medium",286.020202636719,291.786113392223,299.710205078125,"high",290.070515025746,0,"blue","medium","medium","medium",275.301910400391,"high",280.305783358487,"high","high",0,"low",66.9090909090909,"low","low",13019700
"red","low","low",0,NA,"medium",308.64619584517,"medium","medium",334.581609552557,0,90,NA,571.818181818182,"blue","medium","medium","medium","medium",101818.738636364,16.9365636652166,16.9891723286022,"red",NA,16.5818184072321,0.00786803396080028,0.0082628582180901,NA,0.00885774483057586,"medium",0,"low","low",0,0,"low",NA,"low","low","low","high",290.006974653764,"high",296.596810080788,"high","high","high","high",NA,"medium","high",0,"high","high","medium",285.888616388494,291.238564231179,298.7766085538,"high",290.080058704723,0,"blue","medium","medium","medium",282.672626842152,"high",285.919081254439,"high","high",0,"low",67,"low","low",10599600
"red","low","low",0,NA,"medium",293.400371204723,"medium","medium",324.74369950728,0,90,NA,570.909090909091,NA,"medium","medium","medium","medium",101403.819602273,16.0741375142878,15.4852645180442,"red",NA,15.7392645749179,0.00604640480808236,0.00595553147352555,NA,0.00786290139975873,"medium",0,"low","low",0.00636363622139801,0.0754545449533246,"low",0.00251818178830118,"low","low","low","high",288.562685879794,"high",295.955280650746,"high","high","high","high",294.592063210227,"medium","high",0,"high","high","medium",285.316556063565,289.168606844815,NA,"medium",290.354336825284,0,"blue","medium","medium","medium",269.683826793324,"high",266.569696599787,"high","high",0,"low",67,"low","low",14204700
"red","low","low",0,NA,"medium",307.27919699929,"medium","medium",333.947501442649,NA,90,NA,570,"blue","medium","medium","medium","medium",101922.204545455,17.7539260170676,15.8699655532837,"red",NA,14.4741968675093,0.00724579914557663,0.00809818641705947,NA,0.00880295766348189,"medium",0,"low","low",0,0,"low",7.27272728743794e-05,"low","low","low","high",289.938612504439,"high",297.544994007457,"high","high","high","high",295.876875443892,"medium","high",0,"high","high","medium",285.950309059837,NA,301.766393488104,"high",287.637018377131,0,"blue","medium","high","medium",278.655523126776,"high",285.574376886541,"high","high",0,"low",NA,"low","low",14214000
"red","low","low",0,NA,"medium",307.763128107244,"medium","medium",339.935569069602,0,90,NA,560,"blue","medium","medium","medium","medium",102333.809659091,16.1660107699308,16.8799050071023,"red",17.2848172621294,16.8039235201749,0.00790758358991959,0.00839780372652141,NA,0.00936820129440589,"medium",0,"low","low",0,0,"low",0.000327272720989475,"low","low","low","high",291.268049760298,"high",298.267178622159,"high","high","high","high",296.759429931641,"medium","high",0,"high","high","medium",284.254169810902,292.216472278942,300.45869029652,"high",288.475092107599,0,"blue","medium","high","medium",274.85341574929,"high",276.90897993608,"high","high",0,"low",65.3636363636364,"low","low",13899900
"red","low","low",0,NA,"medium",308.944380326705,"medium","medium",337.715603915128,0,90,300,560,"blue","medium","medium","medium","medium",102214.186789773,16.1905143911188,15.5059472864324,NA,15.0909090909091,NA,0.00854122003709728,0.00875455513596535,0.00895696531303904,0.00840659337964925,"low",0,"low","low",0,0,"low",0.000336363636465235,"low","low","low","high",291.857699307528,"high",299.008672540838,"high","high","high","high",297.661293723366,"medium","high",NA,"high","high","medium",285.871265758168,292.733456698331,301.194358132102,"high",288.824215975675,0,"green","medium","high","medium",271.908863414418,"high",276.969787597656,"high","high",0,"low",65.0909090909091,"low","low",13845000
"red","low","low",0,NA,"medium",307.099847966974,"medium","medium",337.018440940163,0,90,NA,560,"blue","medium","medium","medium","medium",101859.609375,14.2994628386064,14.2311580831354,NA,14.3276105360551,13.3272725885565,0.00759404402395541,0.00801025572317568,NA,0.00854181803085587,"medium",0,"low","low",0,0,"low",0.000127272724057548,"low","low","low","high",290.997877641158,"high",299.078591086648,"high","high","high","high",297.800506591797,"high","high",0,"high","high","high",286.793334960938,NA,300.654810125178,"high",291.202628395774,0,"green","medium","high","medium",290.389223965732,"high",293.917744029652,"high","high",0,"low",65,"low","low",13891800
"red","low","low",0,NA,"medium",305.467659690163,"medium","medium",331.155958695845,0,80,NA,552.727272727273,"blue","medium","medium","medium","medium",102191.090909091,13.8775464838201,14.1489115628329,"red",15.1639517870816,NA,0.00639043651013212,0.00709522697566585,0.0079324715770781,0.00823837933553891,"low",0,"low","low",0,0,"low",0.000118181822472252,"low","low","low","high",290.928100585938,"high",297.638588645241,"high","high","high","high",296.338942094283,"medium","high",0,"high","high","medium",286.579503839666,291.927029696378,300.092717950994,"high",290.09184958718,0,"green","medium","medium","medium",287.549685391513,"high",291.15243807706,"high","high",0,"low",64.8181818181818,"low","low",13743900
"red","low","low",0,NA,"medium",275.222106933594,"medium","medium",300.878836891868,NA,80,NA,560,"blue","medium","medium","medium","medium",101907.573153409,10.6716104854237,10.9630435596813,"red",11.376841545105,NA,0.00316641284999522,0.00346255499276925,NA,0.00425559940578585,"low",0,"low","low",0,0,"low",NA,"low","low","low","medium",286.111142245206,"medium",294.122400457209,"medium","medium","high","high",291.941386829723,"medium","medium",0,"medium","medium","medium",282.831559614702,287.325974897905,NA,"medium",282.772846568714,0,"blue","medium","medium","medium",269.120078346946,"high",268.943944757635,"high","high",0,"low",66,"low","low",13846200
"red","low","low",0,NA,"medium",284.430639093572,"medium","medium",316.741951682351,0,80,NA,550,NA,"medium","medium","medium","medium",101525.408380682,11.8411534049294,12.1988498514349,"red",13.0204123583707,12.7999999306419,0.004476607311517,0.00520587657493624,0.00625090906396508,NA,"low",0,"low","low",0,0,"low",0.000163636365455618,"low","low","low","medium",289.53432672674,"high",296.559226296165,"high","medium","medium","medium",294.948114568537,"medium","medium",0,"high","high","medium",280.029632568359,289.899777499112,NA,"high",286.721965443004,0,"blue","medium","medium","medium",263.436645507812,"high",270.769941850142,"high","high",0,"low",64.2727272727273,"low","low",13708800
"red","low","low",0,NA,"medium",288.983476118608,"medium","medium",312.682259299538,0,80,NA,550,"blue","medium","medium","medium","medium",101234.711647727,12.9614507501776,13.0964262702248,"red",11.9606197530573,NA,0.00510845904831182,0.00577545449645682,NA,0.00644953684373335,"low",0,"low","low",0,0,"low",0.000209090907777533,"low","low","low","high",287.757304798473,"medium",296.105146928267,"high","high","high","high",293.794072931463,"medium","high",0,"medium","high","medium",284.095911199396,288.526605779474,296.755468195135,"medium",289.12758844549,0,"blue","medium","medium","medium",267.926288951527,"high",272.719984574751,"high","high",0,"low",63.6363636363636,"low","low",13370100
"red","low","low",0,0,"medium",293.565537886186,"medium","medium",330.221496582031,0,80,NA,540,"blue","medium","medium","medium","medium",100862.985085227,12.2519130706787,13.5024198185314,"red",17.3045227744363,NA,0.00627822039479559,0.00803386259146712,0.00910129829902541,NA,"medium",0,"low","low",0,0.0527272722260518,"low",0.000163636361486913,"low","low","low","high",288.825944380327,"high",295.671522660689,"high","high","high","high",294.264834317294,"high","high",0,"high","high","high",285.804371226918,289.362676447088,296.711345325817,"medium",291.079340154474,NA,"blue","medium","medium","medium",279.479450572621,"high",280.083870627663,"high","high",0,"low",62.2727272727273,"low","low",4658700
